"Company_ID","Company_Name","Company_Type","Blacklisted?","Status","Date_Registered"
"149de5e7-315e-43fc-8de3-c716d47a1313","Spice1","--","No","ACTIVE","2024-09-23T13:43:10.089Z"
"d720077c-8851-4039-8425-49d45e2be6bc","Sam pizza","--","No","ACTIVE","2024-09-23T12:18:04.900Z"
"fd38a51e-a4cb-4cfc-8b95-28aafac29b70","Richbite","--","No","ACTIVE","2024-09-23T12:12:53.593Z"
"437f68d6-5bc4-4cdd-b829-320b8b71be48","Adequeen Limited","--","No","ACTIVE","2024-09-23T12:10:56.130Z"
"3f5ec8bd-3ced-4239-974f-00d19ca9036a","Al-Mustaeenah","--","No","ACTIVE","2024-09-23T11:49:19.009Z"
"67bd4dc8-c97e-4aaf-8f28-b9b5922ee329","Cine Sculpt","--","No","ACTIVE","2024-09-23T11:36:49.935Z"
"a378f467-695f-4cce-b556-9a2c2da0b6d0","Fiveways","--","No","ACTIVE","2024-09-23T11:36:24.190Z"
"c45147c4-2c47-4216-942c-b69266552c5e","Choplife international","--","No","ACTIVE","2024-09-23T11:24:38.286Z"
"07b72a0c-469b-47d5-a4b1-c2d152993d26","Richresto","--","No","ACTIVE","2024-09-23T10:19:08.496Z"
"bd64b17d-d9d0-4517-95ae-15a1937c9aa0","Michelle business","--","No","ACTIVE","2024-09-23T10:06:18.511Z"
"1e65c1d2-3ea6-4ccf-aa39-cdc82d0c8cac","Jadyn Reta Business","--","No","ACTIVE","2024-09-23T09:46:57.421Z"
"6a288755-cf9c-45aa-bdf5-4eb95d958d94","Upgrade Mix","--","No","ACTIVE","2024-09-23T01:09:30.596Z"
"642288e5-5d7f-4dee-8bd6-12dfa9cf3291","Upgrade","--","No","ACTIVE","2024-09-23T01:05:56.800Z"
"566c1188-0529-477a-b3ce-98cc6c94444e","Ice Bear","--","No","ACTIVE","2024-09-22T22:12:03.143Z"
"bc6a118b-67c1-4bf8-8269-61f9740ad3e1","Dev Again","--","No","ACTIVE","2024-09-22T20:47:39.240Z"
"162756a4-621a-4031-87d4-619e513d2141","Far share","--","No","ACTIVE","2024-09-22T18:29:48.436Z"
"1466bbd0-24bd-408c-8af4-17dbc29704a6","fair share","--","No","ACTIVE","2024-09-22T18:25:34.171Z"
"a4db6c8d-cf62-423b-8449-5fc7d95f5262","Opensause1","--","No","ACTIVE","2024-09-22T17:44:57.835Z"
"792468db-55f5-426c-a09e-8aab2776829e","flavor 1","--","No","ACTIVE","2024-09-22T17:26:54.341Z"
"0f3d9dfc-6f19-4f58-b109-ffb09bedfb61","Adeyemi Ursula","--","No","ACTIVE","2024-09-22T17:17:33.115Z"
"64f179c7-bac7-4dc5-871b-d9404620a765","Adeyemi Ursula Limited","--","No","ACTIVE","2024-09-22T14:52:24.254Z"
"9ea12587-069c-4ce3-976b-dd7a3ee4b35f","Funny Fun","--","No","ACTIVE","2024-09-22T14:34:53.565Z"
"267366fd-5c20-4601-9f64-0f83ec9df937","Dev User","--","No","ACTIVE","2024-09-22T14:33:50.703Z"
"a4b535a1-b98e-4d21-a3cd-0b81c9c99040","Church boyy","--","No","ACTIVE","2024-09-22T13:29:39.390Z"
"b7bd49d9-13c1-42a5-b67d-268fb33be052","Ursulahuge Limited","--","No","ACTIVE","2024-09-22T10:46:51.306Z"
"758e868a-9f83-485a-8802-a32ece17d68f","UrsulaBig Limited","--","No","ACTIVE","2024-09-22T10:41:10.741Z"
"0b923e9b-40d2-41af-b6f0-6b332dea1a84","Adeyemibb Limited","--","No","ACTIVE","2024-09-22T10:37:54.004Z"
"55663780-5e75-49f5-aa06-ae842a581654","AdeyemiB Limited","--","No","ACTIVE","2024-09-22T09:48:39.126Z"
"18919d5b-2e36-4e0a-bf28-a4d848a054ef","asdfdfdg","--","No","ACTIVE","2024-09-22T05:21:36.993Z"
"6766c721-1225-4278-bbd7-5cecc5051542","rreudwd","--","No","ACTIVE","2024-09-22T05:10:16.443Z"
"7343412c-129d-4e57-9556-2dfe80b780c8","weepppoo","--","No","ACTIVE","2024-09-22T05:03:41.414Z"
"74033573-95dc-46a5-9480-8fabfded4133","kokonm","--","No","ACTIVE","2024-09-22T04:42:03.274Z"
"d5273444-9f28-4346-b344-279292b1da92","bbbbbnndd","--","No","ACTIVE","2024-09-22T04:34:40.750Z"
"13e52e8b-ca09-448a-8c83-3e689d5617f3","western ballz","--","No","ACTIVE","2024-09-22T03:52:05.955Z"
"c285a257-c85c-413c-968c-c9ed13f869fd","protocol beta","--","No","ACTIVE","2024-09-22T03:47:54.527Z"
"e8d32df1-3b9f-481d-99ad-84b7603c2ee4","sdfgfhggf","--","No","ACTIVE","2024-09-22T02:25:08.908Z"
"40d2386b-c04c-48f3-8343-022cf7c8ce59","jdskdjfd","--","No","ACTIVE","2024-09-22T02:09:36.846Z"
"8ea7f685-ed4e-4acf-90bd-21b6c309d851","hgdhsjkhjgdhs","--","No","ACTIVE","2024-09-22T01:54:29.703Z"
"624b7a0f-62b1-486f-b5fe-825633e2eef6","estate ballz","--","No","ACTIVE","2024-09-22T01:40:29.336Z"
"3444c80f-f68f-40a4-95b9-78dd4a68c640","fdgfhgghgf","--","No","ACTIVE","2024-09-22T00:33:16.272Z"
"147e15ec-ff4f-41d7-8015-4670a70ae98a","Izzy Store","--","No","ACTIVE","2024-09-21T22:12:38.411Z"
"406a91cc-3059-49ea-8588-93c33acbee3e","TEST COMPANYfsdafde","--","No","ACTIVE","2024-09-21T21:50:17.507Z"
"ef27e041-8832-4add-8752-eb7ddebb424d","ghgfhgjhh","--","No","ACTIVE","2024-09-21T20:27:40.590Z"
"484d66f8-ea06-40f3-b3b4-47d1e64da7f2","marketplaceguy","--","No","ACTIVE","2024-09-21T20:16:03.431Z"
"cda744a5-62a9-47a9-8829-f322f24ab223","Bkmo Limited","--","No","ACTIVE","2024-09-21T03:18:34.433Z"
"8221e334-7001-45d4-9349-efe895f6a82c","hey youuu","--","No","ACTIVE","2024-09-20T21:15:14.285Z"
"3b21eba7-c84e-42b8-83dc-d8d0d990de44","fdgfhfdgff","--","No","ACTIVE","2024-09-20T20:25:27.558Z"
"68f881af-c7b1-4cba-9d39-bc14f4fdb8db","ghfgfhjg","--","No","ACTIVE","2024-09-20T18:39:24.924Z"
"31a8a673-7cd2-45f4-9c94-2a4d538254a8","gamic","--","No","ACTIVE","2024-09-20T18:17:56.731Z"
"ac11cee5-9244-44a9-b7a1-c0d8c177a090","test test","--","No","ACTIVE","2024-09-20T18:05:56.895Z"
"6e3d4f81-7b7d-4836-93bd-fae48edf9b1c","dfgnbfvd","--","No","ACTIVE","2024-09-20T17:13:01.724Z"
"ed95a33c-db99-415f-99c0-b4292893f20f","dfghfvdcvfb","--","No","ACTIVE","2024-09-20T17:07:36.503Z"
"d666c94c-bf61-449c-83f0-4212fa6271e4","sdfghhfds","--","No","ACTIVE","2024-09-20T17:00:01.232Z"
"e93342ab-50ac-415a-944d-5666011a7deb","fhgjhjhjm","--","No","ACTIVE","2024-09-20T16:19:51.970Z"
"02e663d8-493a-43c0-9a32-7539a6fdd74e","sdfdgfhgdf","--","No","ACTIVE","2024-09-20T16:14:00.857Z"
"bb05355b-a4ac-4db1-ad2a-c01a9466d6c2","TEST COMPANYkkkkk","--","No","ACTIVE","2024-09-20T15:48:00.652Z"
"4777944b-5d7f-4ad9-8dfc-6db260ed87cb","xccccc","--","No","ACTIVE","2024-09-20T15:35:17.962Z"
"b343f90f-09f9-41e1-ae6a-98d8d405a67b","testdoff","--","No","ACTIVE","2024-09-20T15:20:49.415Z"
"5caf9b9c-6432-4a00-8fd1-f9f785764d7f","dofftest","--","No","ACTIVE","2024-09-20T14:26:42.430Z"
"ba93049d-8b81-44b5-a005-1742ecfeb31d","TEST COMPANYuuu","--","No","ACTIVE","2024-09-20T12:44:17.430Z"
"ac60b96f-ef11-46f9-a786-13dd064d056d","test user","--","No","ACTIVE","2024-09-20T12:42:01.128Z"
"9e01d88a-5bce-4d9e-a3b8-bbc53a54ca55","boyname","--","No","ACTIVE","2024-09-20T10:37:57.787Z"
"a04b0461-2033-4d81-b915-59dfac886bd6","testupgrade","--","No","ACTIVE","2024-09-20T10:07:53.155Z"
"8fa511b5-c99a-41fd-9b95-481d9ff1609e","victor dev 2","--","No","ACTIVE","2024-09-20T09:11:34.676Z"
"623eec3d-f3a2-4675-8fd8-3743a77ce3c1","Timi Restaurant","--","No","ACTIVE","2024-09-20T08:08:03.387Z"
"a8db14bf-3f3c-4c35-9b01-31a056832e22","fgrfedr","--","No","ACTIVE","2024-09-20T07:35:43.060Z"
"334d3420-e171-4481-bbbe-2857fc7e933c","Kemistores","--","No","ACTIVE","2024-09-20T06:57:12.825Z"
"3abd7e4a-c484-433b-8c3d-9b0030c9c1ee","Trial trial","--","No","ACTIVE","2024-09-19T13:06:58.129Z"
"4183ed5a-eb47-4a06-a3a9-8db04d9f1baa","Amy Limited Ng","--","No","ACTIVE","2024-09-19T12:56:22.271Z"
"1ab08692-832f-4fc3-9482-dbda122dfc1b","SBI Limited","--","No","ACTIVE","2024-09-19T12:51:52.894Z"
"b1b49da5-9bb3-44ac-b59a-d89221149b80","DEV 2","--","No","ACTIVE","2024-09-19T11:19:02.799Z"
"b022b71f-73a9-4459-99c8-27f6fee08b12","ric business","--","No","ACTIVE","2024-09-19T10:45:40.150Z"
"e79ed985-cf4c-4ae0-801a-ce3bf6ece979","DEV ONE","--","No","ACTIVE","2024-09-19T10:29:51.007Z"
"b7af4f28-0b55-461e-94d0-e1c2574d6618","TEST COMPANY Limited","--","No","ACTIVE","2024-09-19T08:46:30.752Z"
"f7bf45c4-d0b7-459f-8e52-e69065fb36d3","Adeyitally Ltd","--","No","ACTIVE","2024-09-19T08:26:41.098Z"
"67edf6af-44b1-4c05-81f5-04ace1e43ccb","Cayla Clarabelle Business","--","No","ACTIVE","2024-09-19T07:39:45.243Z"
"b112ba44-e407-4213-a829-ec21107f7704","janas-business101","--","No","ACTIVE","2024-09-19T06:31:32.330Z"
"8bc52f3c-0aef-4fc4-bdf1-b0e078b0aaa6","test business21","--","No","ACTIVE","2024-09-19T05:17:55.986Z"
"4471efbc-bf9e-46f8-9308-77b335d2982e","test business20","--","No","ACTIVE","2024-09-19T05:13:15.104Z"
"8351972f-c54c-4fed-8297-902cc6c9f3ed","CONSULT","--","No","ACTIVE","2024-09-18T09:14:29.506Z"
"7593eb03-ed5b-4a01-9276-2182f9e18349","Babs Food","--","No","ACTIVE","2024-09-18T08:58:36.579Z"
"8b5952b8-6424-48c9-8e01-6736e554d3ae","Dhuran & Sons","--","No","ACTIVE","2024-09-18T08:36:53.231Z"
"1ef01be3-88ef-4754-884f-df4cee09ab1f","Bask Bakery","--","No","ACTIVE","2024-09-18T08:25:59.546Z"
"8cadca23-ee39-4d01-9a80-3b960464d949","Madie Lydia Business","--","No","ACTIVE","2024-09-18T06:58:01.282Z"
"e71d3c0f-4aeb-46af-9a2b-f427e26dc5d2","Gotham Foods","--","No","ACTIVE","2024-09-18T06:26:11.945Z"
"efdc0395-1b34-4287-8aca-cfb62083e0ac","MICHY BIZ","--","No","ACTIVE","2024-09-17T21:04:43.193Z"
"4052762c-57bc-4ecb-aed6-2ad75e2f8dae","Beam Bars","--","No","ACTIVE","2024-09-17T19:26:54.054Z"
"3500edd7-fb61-417e-9224-78156ea955d8","Jadas","--","No","ACTIVE","2024-09-17T19:18:48.747Z"
"fe3d3a99-6485-4eb3-bfb2-28c79f2725f2","Checks","--","No","ACTIVE","2024-09-17T19:14:03.968Z"
"003bc6b2-906d-417d-8e10-6bc1853a45d4","Vestian","--","No","ACTIVE","2024-09-17T19:07:03.958Z"
"e5a10941-4a97-4ab6-9b64-66351a4313d3","bagstreak","--","No","ACTIVE","2024-09-17T17:08:42.720Z"
"8ffbecf9-fb3b-414e-a000-5676b5d6525c","tessy","--","No","ACTIVE","2024-09-17T17:01:20.958Z"
"5d3d7a94-81c8-44b2-b5ce-f22ebbbeac91","Savannah Fernando Business","--","No","ACTIVE","2024-09-17T15:15:12.208Z"
"f57e6d4b-0b10-456f-b94c-2f4b1ab801b8","Fresh fred","--","No","ACTIVE","2024-09-17T15:12:05.943Z"
"63a5d277-e5eb-45f0-9241-47fff4207270","WealthX","--","No","ACTIVE","2024-09-17T15:01:04.270Z"
"d223bb94-eb5f-4901-9c73-ee4cda7c8721","Leonardo Jermaine Business","--","No","ACTIVE","2024-09-16T15:52:42.346Z"
"d8b56546-e879-4686-a94b-ce41f283cafc","Wealth Supplies","--","No","ACTIVE","2024-09-16T14:31:35.465Z"
"4d4fa770-6dc1-457c-83ab-33ba9a05feba","richard-biz301","--","No","ACTIVE","2024-09-16T14:10:43.515Z"
"2d19aa22-c9f2-4986-bd24-d2284810e849","Doll Home","--","No","ACTIVE","2024-09-16T13:06:13.462Z"
"cdb5e6df-20f0-4002-9b12-f7bb66c4d40f","Big Roast","--","No","ACTIVE","2024-09-16T12:45:30.853Z"
"2072e832-f688-48ae-aa97-1a31a2570a34","iphone1@yopmail.com","--","No","ACTIVE","2024-09-16T12:19:35.434Z"
"d7683815-7b60-4b15-8997-480eb449d0f8","Doll House","--","No","ACTIVE","2024-09-16T09:56:14.598Z"
"9d19df5f-2b78-461e-90c0-cf75774a721d","Oyepeju Oluwafemi Solomon","--","No","ACTIVE","2024-09-15T22:18:56.827Z"
"689c0cd7-dcd3-40dd-ad66-ab1204278806","Ila Delores Business","--","No","ACTIVE","2024-09-15T15:52:43.192Z"
"331ea81f-beef-47f9-9c87-4ed854d8a05b","Sienna Marcelina Business","--","No","ACTIVE","2024-09-15T15:23:07.849Z"
"b7fef2e4-e989-47ef-abf3-586d8d549922","TEST COMPANY guys","--","No","ACTIVE","2024-09-15T11:17:18.713Z"
"8d8381b9-c6a1-482f-990b-77e29fcca9c1","BUSINESS 1 USER","--","No","ACTIVE","2024-09-15T08:05:09.299Z"
"c0512353-5dbf-4666-9a8a-30511c7a1cac","Elu pee group ltd.","--","No","ACTIVE","2024-09-15T06:43:35.081Z"
"50e30821-f1da-4a3f-a0d0-e6cdc7f1639d","richard ok","--","No","ACTIVE","2024-09-14T17:17:24.207Z"
"97624306-9a6b-4255-87e1-a3b956af7e25","Wealth test","--","No","ACTIVE","2024-09-14T14:40:37.546Z"
"c47d11b0-b632-413a-b9d3-7b787c71d67b","Wealth Tours","--","No","ACTIVE","2024-09-14T14:23:48.422Z"
"5cdfe6aa-f5a0-42f4-a1cd-b2dddbccc56a","Richard-biz","--","No","ACTIVE","2024-09-14T13:35:00.472Z"
"7c864f30-2fc7-4ebb-92e1-22ec93d71ade","Cedrick Forrest Business","--","No","ACTIVE","2024-09-14T11:50:12.518Z"
"4238f413-2588-424c-9133-cc06bfe943bb","richard business 201","--","No","ACTIVE","2024-09-14T11:30:06.231Z"
"69fd02db-1ffe-4820-8ae3-8ceeeb4291e0","Estell Jordane Business","--","No","ACTIVE","2024-09-13T18:01:51.362Z"
"8595d183-0341-43f0-be68-6cc45c0c4e9d","richard business 600","--","No","ACTIVE","2024-09-13T15:14:30.856Z"
"21565636-4a8a-4a63-becd-47321cf54b94","richard business 500","--","No","ACTIVE","2024-09-13T15:13:32.135Z"
"5f915b05-fd1a-45a4-bc87-c1bb241b5ddd","richard business 10005","--","No","ACTIVE","2024-09-13T14:37:15.022Z"
"92b454b8-c29b-404b-8543-ec439e288a35","Vendease Dido","--","No","ACTIVE","2024-09-13T14:13:53.084Z"
"571d8257-6696-479a-b295-3cf97882afb4","Vendease Did","--","No","ACTIVE","2024-09-13T14:01:23.490Z"
"68b2b43c-5bc9-4a2a-b28f-fd6a568f3c96","richard 10002","--","No","ACTIVE","2024-09-13T13:54:29.547Z"
"1dbb5f4b-8f27-444f-80b4-afa3ebe26f82","Ric biz 10001","--","No","ACTIVE","2024-09-13T13:09:44.675Z"
"55c47591-d87c-4faf-b22b-f7a24957915d","Omari Eduardo Business","--","No","ACTIVE","2024-09-13T09:15:38.690Z"
"0dff521a-1a01-4e33-ae9f-54fc0fcb0051","Vendease Upgrade","--","No","ACTIVE","2024-09-13T08:02:36.184Z"
"29f8ba2c-a5f3-4ed4-8702-6a0a0fdbe76c","Business Upgrade","--","No","ACTIVE","2024-09-13T06:57:47.483Z"
"23194ad4-ad4d-4a00-9383-2d58ac75cbb2","Upgrade Business","--","No","ACTIVE","2024-09-12T17:00:58.824Z"
"dbacbe33-15d6-4492-8551-d78656fbaca8","Dewitt Manuel Business","--","No","ACTIVE","2024-09-12T13:34:16.134Z"
"45c7ef5e-8e7d-463a-b127-c4c6e21a17b8","Clay Isai Business","--","No","ACTIVE","2024-09-12T09:00:29.437Z"
"5b603a78-e301-49c0-8520-1ecada8b2e6a","Ursula Bryon Business","--","No","ACTIVE","2024-09-11T15:27:31.712Z"
"1d0a9141-33f1-4707-9093-cef920f953b8","FOUNDER 4","--","No","ACTIVE","2024-09-11T13:52:34.446Z"
"67d47dbd-adb4-4ec7-891e-cabf03f7811b","FOUNDER 3","--","No","ACTIVE","2024-09-11T13:00:07.315Z"
"e6d87c09-700f-4089-b564-c3bef7335a10","FOUNDER TEST 2","--","No","ACTIVE","2024-09-11T12:45:27.894Z"
"3d77cdd8-9ef7-4e85-a9c9-c103e7301c19","FOUNDER TEST 1","--","No","ACTIVE","2024-09-11T12:40:43.247Z"
"951f349b-a1b6-428d-ad1c-e98f4924ae18","Cathryn Eunice Business","--","No","ACTIVE","2024-09-11T12:32:20.532Z"
"1bb3bcef-a0bf-4769-b8b5-9ccbf9513372","Nicklaus Tyshawn Business","--","No","ACTIVE","2024-09-11T11:11:46.326Z"
"700d3160-34ea-4308-9812-2e903a8da2d4","Jadyn Thomas Business","--","No","ACTIVE","2024-09-10T13:51:12.073Z"
"e5a2381c-fc89-4ec6-8f8d-5aec91531b9f","Kamron Wilmer Business","--","No","ACTIVE","2024-09-09T13:06:53.379Z"
"fac23c51-0c18-4712-be10-c01f593e9547","Destiny Luciano Business","--","No","ACTIVE","2024-09-09T13:06:36.330Z"
"97d2369f-379e-487a-944d-f2dfc0ef7689","NigeriaCakes","--","No","ACTIVE","2024-09-09T08:36:30.335Z"
"8a98bf7d-ce9b-4223-9450-1466f7233f45","Garnett Dillon Business","--","No","ACTIVE","2024-09-07T06:41:52.862Z"
"734f4673-9501-4306-b6e6-2610e966df70","Casesar Enterprises","--","No","ACTIVE","2024-09-06T15:46:10.848Z"
"9ecebaa9-c101-4abd-af69-4019bc3e7484","Kacey Maia Business","--","No","ACTIVE","2024-09-06T13:44:21.942Z"
"4e488729-5df7-4b35-944d-794085217715","Hilario Sven Business","--","No","ACTIVE","2024-09-05T09:28:02.130Z"
"52abdac6-563d-4bd7-82ea-96f06f7667ee","Pains","--","No","ACTIVE","2024-09-05T09:23:48.063Z"
"1ff836c7-6c71-4540-8dfd-10afceab276d","Cornelius Ulises Business","--","No","ACTIVE","2024-09-05T06:37:18.612Z"
"45dd3f19-169a-4e7e-85d7-dcca5858d1e3","TODAJU SUPPLY AND DELIVERY","--","No","ACTIVE","2024-09-04T13:44:43.217Z"
"a743d25b-3ea8-40d2-ac67-26fa4b0890aa","TechyWealth","--","No","ACTIVE","2024-09-04T10:45:53.360Z"
"e4e5eeeb-1842-4d04-9350-7c64488d2648","Momotom Ventures","--","No","ACTIVE","2024-09-03T07:40:25.215Z"
"82e5e057-cb7b-4d6a-9e1e-f5e31efcc6b7","Vendease Secure","--","No","ACTIVE","2024-09-02T14:02:41.113Z"
"59762c1d-49c7-4d9e-a931-1464acfca998","TRIAL10","--","No","ACTIVE","2024-08-31T21:46:01.448Z"
"08fc7d10-8994-4786-9e2f-c32b48e5fa55","Antigha Business","--","No","ACTIVE","2024-08-31T13:18:59.061Z"
"16622338-f1e7-411f-8ee1-528dc6d9f84b","new company 2","--","No","ACTIVE","2024-08-30T15:33:16.571Z"
"995459f5-0271-4f10-8f1c-4ba50d262481","BUSINESS USER","--","No","ACTIVE","2024-08-30T13:44:44.763Z"
"4720c6fb-1a74-411b-9dea-0ee95bf1eaf7","Jonas Lounges","--","No","ACTIVE","2024-08-30T13:38:16.795Z"
"a70dd64d-faf7-44d6-b495-96d6bb0e42ad","The Jones Lounge","--","No","ACTIVE","2024-08-30T13:36:38.941Z"
"74977284-456e-4bf0-b4e9-33ecea38dc46","ENTERPRISE USER","--","No","ACTIVE","2024-08-30T11:24:49.286Z"
"2d851f90-fee5-48aa-a5fd-2a8c89949649","JaneMane Inc","--","No","ACTIVE","2024-08-30T09:03:30.315Z"
"887f9b0d-d7a6-4583-a7d5-a5e2ae875a32","Tristian Bailee Business","--","No","ACTIVE","2024-08-30T07:56:13.639Z"
"f79a781b-1bcd-4a9e-ad86-29ca82384adf","Astrid Kendall Business","--","No","ACTIVE","2024-08-30T07:43:12.318Z"
"207d8daf-7ea8-4b0b-a981-105ea136b0c9","Will Heloise Business","--","No","ACTIVE","2024-08-30T07:39:24.278Z"
"17912da6-270f-4772-8767-531fcc06fa19","Valentine Kaia Business","--","No","ACTIVE","2024-08-30T07:32:46.941Z"
"f9836c3f-0d84-4eb4-b8e1-ec8a58d82016","Olufe Business","--","No","ACTIVE","2024-08-30T07:32:05.342Z"
"99deefe1-ed1a-4d8c-b27e-e61fe008942a","rexxxx","--","No","ACTIVE","2024-08-30T04:49:10.437Z"
"477f7fe7-c814-4e64-a834-f4dd616993e0","Resruant","--","No","ACTIVE","2024-08-29T20:00:01.650Z"
"6c452d44-bd0a-4d2b-a01e-91ececb8922d","DGA Global","--","No","ACTIVE","2024-08-29T15:31:35.862Z"
"135fe5b7-f00b-482d-8aa2-8061042385ab","test man","--","No","ACTIVE","2024-08-29T14:49:57.795Z"
"aa0b27d2-fddf-4484-b436-755c585c6565","Olufé","--","No","ACTIVE","2024-08-29T14:33:10.090Z"
"0a28fc0d-1a2f-459d-add4-0469679247b2","waka waka restaurant","--","No","ACTIVE","2024-08-29T14:31:02.672Z"
"e2d27084-0ce8-4efc-b138-f61169850f01","Sia abc","--","No","ACTIVE","2024-08-29T13:46:29.804Z"
"9b42877c-c562-4d98-8340-a883a5e9687e","Frederick Account","--","No","ACTIVE","2024-08-29T13:31:14.773Z"
"5885a918-6e9a-44d1-b3fc-768d5b875c0f","nugaddafruffe","--","No","ACTIVE","2024-08-29T11:44:30.186Z"
"c6aafc94-8e9b-4416-96d7-701c6c9faa44","VendTesting doc","--","No","ACTIVE","2024-08-29T11:10:01.420Z"
"65900e1a-11aa-458d-bb9c-7562a3bfbeff","NEDU AND SONS","--","No","ACTIVE","2024-08-28T17:26:57.464Z"
"ddab7fe3-4c42-4661-a209-cb49face3e70","Adeyemi Olusola Micheal","--","No","ACTIVE","2024-08-28T15:23:40.724Z"
"2644c9cd-5459-4676-b50d-0949f79b5c74","Sola Spot","--","No","ACTIVE","2024-08-28T13:44:35.086Z"
"a9e3abd0-8775-41f7-8487-b358d2adb664","tester","--","No","ACTIVE","2024-08-28T13:31:44.611Z"
"0df53e2a-cb50-49cd-a719-2d5a00844929","Sabryna Malachi Business","--","No","ACTIVE","2024-08-27T14:13:41.898Z"
"189b455c-ce42-40a8-ba8c-d63e82f661bc","Breanne Emma Business","--","No","ACTIVE","2024-08-27T08:59:24.208Z"
"b65180b1-39c9-49c6-a091-1ff9c188f5be","Toutchez Enterprises Ltd","--","No","ACTIVE","2024-08-27T03:29:08.742Z"
"dda9c7ca-0968-4799-baa9-966a16d4b0d8","Mobile Staging","--","No","ACTIVE","2024-08-26T12:53:20.012Z"
"cc36e6fc-e08c-4f10-b412-f94566e75da4","QA Alpha Test","--","No","ACTIVE","2024-08-26T11:14:33.585Z"
"dc3a2ed7-48c9-41b1-9567-e52a1d82cae5","Dokku Lounges","--","No","ACTIVE","2024-08-24T16:50:06.374Z"
"5c394531-32a6-4d19-8b91-c786c701c3a0","Doku Lounge","--","No","ACTIVE","2024-08-24T16:47:35.500Z"
"2ae52c36-8ca0-4d86-b01a-ca3b8ca4bde6","Dipo RMS Test","--","No","ACTIVE","2024-08-23T18:03:00.596Z"
"1bf7c15d-f178-4e83-87eb-868a924b5091","dev victor","--","No","ACTIVE","2024-08-22T13:57:52.358Z"
"323b7e27-9733-4ca7-8097-12b8fc603c6a","Bat Foods","--","No","ACTIVE","2024-08-22T09:02:03.105Z"
"411f04b3-9c5c-4874-8d0e-1cd832235907","Retro Demo","--","No","ACTIVE","2024-08-22T08:45:52.852Z"
"02bd3aa7-7548-4a4b-a01c-7607fee6a016","Echo Enterprises","--","No","ACTIVE","2024-08-21T16:16:39.324Z"
"7dcf6434-5bd1-49d2-9762-6c807fd18daa","Odedeyi Olufemi Francis","--","No","ACTIVE","2024-08-21T04:29:46.854Z"
"bc56f394-1aff-4134-a99e-0bf43ced74bd","Doff bites","--","No","ACTIVE","2024-08-20T17:37:16.804Z"
"31500d22-0c25-4fbd-bbd9-5054cfe1f1c4","kitchen business","--","No","ACTIVE","2024-08-20T17:23:35.825Z"
"2c2bd1e0-af6b-463c-807e-9ac55a7c84ee","olaiya venture","--","No","ACTIVE","2024-08-19T03:01:05.283Z"
"5a16baf9-27ce-4481-9a55-47cdc74193a5","New Business","--","No","ACTIVE","2024-08-16T16:29:43.875Z"
"83ea00cb-d50e-429c-880f-1b9a4a6390ab","Business two","--","No","ACTIVE","2024-08-16T12:57:25.354Z"
"2c30a6e7-beff-4add-ac1a-f0c70e293b36","femi vendease","--","No","ACTIVE","2024-08-16T12:41:18.990Z"
"4ed4a7b8-e9df-407e-8d34-67367993d2db","Hassan PM Business","--","No","ACTIVE","2024-08-16T11:41:49.100Z"
"11b6920e-a066-48f9-ada2-00b0c064837d","Remington Jalen Business","--","No","ACTIVE","2024-08-16T06:26:42.216Z"
"0c93aac3-c99d-4a61-ab9f-ff2c3c46398d","My Business 1","--","No","ACTIVE","2024-08-15T14:15:18.904Z"
"b7b043e2-e50c-4c99-a74f-a6de8b5c192d","babangida","--","No","ACTIVE","2024-08-14T15:48:59.350Z"
"a4f04614-9a41-49ba-8eac-75cada385efa","henshaw-ant","--","No","ACTIVE","2024-08-14T15:22:55.643Z"
"04e2d6d2-71e2-4143-9fae-a0f6735d89c2","antighas-bistro","--","No","ACTIVE","2024-08-14T09:57:22.761Z"
"32e08a1f-937d-47d9-a973-3ea69061e807","Locochukwudi Inc","--","No","ACTIVE","2024-08-13T12:12:08.339Z"
"6900c790-6c8a-47c1-b1ea-34993076c40b","The Jonzing Boat","--","No","ACTIVE","2024-08-13T10:29:35.934Z"
"8d238a65-c4d4-4446-a9da-17711daf848c","The John Willy","--","No","ACTIVE","2024-08-13T10:25:49.065Z"
"00ff3558-c4dd-4761-9cea-f35e8e8ccced","QA DEV","--","No","ACTIVE","2024-08-13T10:05:32.287Z"
"647b78e0-d173-4fc9-91ed-2da3135e0c44","vendease one screen","--","No","ACTIVE","2024-08-13T09:08:43.664Z"
"23a3b134-5b00-47aa-a5ad-cbb9ac349db0","vendease screen one","--","No","ACTIVE","2024-08-13T09:05:33.353Z"
"18c47978-3750-4d7a-8cbb-bcdbd2a7cf6a","DEV USER BIZ","--","No","ACTIVE","2024-08-13T08:48:12.099Z"
"a6225ab1-0428-4675-9aca-43c76262ca47","Dynamic Restaurant","--","No","ACTIVE","2024-08-12T13:42:07.237Z"
"4c24f55a-0e67-4934-9347-12823a3619a4","Enterprise Restaurant","--","No","ACTIVE","2024-08-12T13:34:03.371Z"
"8fa30a48-3f65-45ff-b633-08b005cbd72a","Tester Business","--","No","ACTIVE","2024-08-12T13:06:50.230Z"
"6b2b0d1b-c556-4937-895e-25742079c1f5","Mobile Testing","--","No","ACTIVE","2024-08-12T07:33:44.234Z"
"7727624c-8c06-4972-a3f7-763b43931cc5","Lenovo business","--","No","ACTIVE","2024-08-12T07:27:40.229Z"
